sep=,
DisplayName,Caliber,HandSlot,MagazineSize,Damage,AvailableComponents,1,2,3,4,5,6,7,8,9,ComponentSlots____,Cost,ReloadAP,AvailableAttacks____,ShootAP,Comment,RepairCost,PenetrationClass,Entity,OverwatchAngle,ScrapParts,WeaponRange,RestockWeight,group,id,Icon,object_class,Reliability,DisplayNamePlural,LargeItem,DisplayName____,mod,ObjDamageMod,CategoryPair,UnitStat,CanAppearStandard,HolsterSlot,Noise,CritChanceScaled,PointBlankBonus,DisplayNamePlural____,AimAccuracy,CanAppearInShop,AdditionalHint____,Description____,MaxStock,Tier,AdditionalHint,Description,Valuable,10,11,12,13,Condition,fxClass,ItemType,comment,Color,14,15,Cumbersome,colorStyle,rat_barrel_len,placeholder_recoil,SubIcon,burst_recoil_delta,auto_recoil_delta,recoil_mechanism,Rat_cycling,is_vanilla_firearm,PBbonus_base,weigth_held_mul,wep_base_snapshot_mul,wep_base_hip_mul,long_recoil_delta,rat_weigth,wep_base_recoil_mul,APStance,Rat_swap_ap,CritChance,msg_reactions____,MaxMishapChance,MinMishapChance,PreparedAttackType,locked,BackfireDamage,BackfireRange,AttackAP,BombardRadius,CanAppearUsed,ModifyRightHandGrip,BuckshotConeAngle,BuckshotFalloffStart,BuckshotFalloffDamage,IgnoreCoverReduction
,762NATO,TwoHanded,20,33,"{Silentium_Hush, Silentium_Hush_1, Silentium_Whisper, Silentium_Whisper_1, NoiseX_Muffler, NoiseX_MufflerPro, NoiseX_SoundGuard, NoiseX_SoundGuardPro, NoiseX_Mirage, NoiseX_MiragePro}","{Modifiable = false, SlotType = Barrel, DefaultComponent = AR10_barrel_com}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}",{SlotType = Rail_Mount},"{DefaultComponent = AR10_muzzle_def, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = AR10_mag_def, SlotType = Magazine}","{DefaultComponent = AR10_stock_def, SlotType = Stock}","{CanBeEmpty = true, SlotType = Side2}","{CanBeEmpty = true, SlotType = Side3}",{},5699,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,,2,AR10,1440,10,22,20,Firearm - Assault,AR10commando,Mod/KKh3Yhf/Images/AR10carbinestd_icon.png,AssaultRifle,80,,1,"{397169850608, AR10 Carbine}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{307071556053, AR10 Carbines}",5,true,"{942648999227, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs}","{145584417865, <style PerkststsBold ><scale 700>The AR-10 is a 7.62×51mm NATO battle rifle designed by Eugene Stoner in the late 1950s<newline><newline>When first introduced in 1956, the AR-10 used an innovative combination forged alloy parts resulting in a small arm significantly easier to control in automatic fire and over 0.45 kg lighter than other infantry rifles of the day.<newline><newline>During 1960 U.S. Army tests and in Portuguese service, the AR-10 was praised for its accuracy, hitting 25 mm groups at 100 meters with standard ammo. Despite limited production, countries like Guatemala, Burma, Italy, Cuba, Sudan, and Portugal issued it to their troops. The AR-10 remained in service with Sudanese Special Forces until 1985 and was used in various African conflicts, sometimes captured and repurposed.<newline><newline>In Chad, the AR-10 was much appreciated by members of the French Foreign Legion. As one police instructor in the Congo stated, ""It was a good combat weapon that never failed me; a bit too long (but not as bad as the FAL or M14) for house-to-house work or really heavy brush, but great for 400-800 meters, in the flats - and really nice on the body, after wandering around 12-14 hours looking for bad guys.""<newline><newline>Over its production life, the original AR-10 was built in relatively small numbers, with fewer than 10,000 rifles assembled.However, the AR-10 would become the progenitor for a wide range of firearms.<newline><style MMOptionEntry>Made in Portugal <image Mod/HXzCpFa/Icons/Flags/Portugal.png 1600>}",,2,,,,"{DefaultComponent = AR10_sideblock, SlotType = Mountside}","{CanBeEmpty = true, SlotType = Mountfront}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Muzzles}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Silencers}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762NATO,TwoHanded,20,33,"{Silentium_Hush, Silentium_Hush_1, Silentium_Whisper, Silentium_Whisper_1, NoiseX_Muffler, NoiseX_MufflerPro, NoiseX_SoundGuard, NoiseX_SoundGuardPro, NoiseX_Mirage, NoiseX_MiragePro}","{Modifiable = false, SlotType = Barrel, DefaultComponent = AR10_barrel_com}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}",{SlotType = Rail_Mount},"{DefaultComponent = AR10_muzzle_def, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = AR10_mag_def, SlotType = Magazine}","{DefaultComponent = AR10_stock_def, SlotType = Stock}","{CanBeEmpty = true, SlotType = Side2}","{CanBeEmpty = true, SlotType = Side3}",{},5699,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,,2,AR10ba,1440,10,22,15,Firearm - Assault,AR10commando_bakelite,Mod/KKh3Yhf/Images/AR10carbinebakelite_icon.png,AssaultRifle,80,,1,"{969647367892, AR10 Carbine}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{382509559324, AR10 Carbines}",5,true,"{210194488583, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs}","{612220796315, <style PerkststsBold ><scale 700>The AR-10 is a 7.62×51mm NATO battle rifle designed by Eugene Stoner in the late 1950s<newline><newline>When first introduced in 1956, the AR-10 used an innovative combination forged alloy parts resulting in a small arm significantly easier to control in automatic fire and over 0.45 kg lighter than other infantry rifles of the day.<newline><newline>During 1960 U.S. Army tests and in Portuguese service, the AR-10 was praised for its accuracy, hitting 25 mm groups at 100 meters with standard ammo. Despite limited production, countries like Guatemala, Burma, Italy, Cuba, Sudan, and Portugal issued it to their troops. The AR-10 remained in service with Sudanese Special Forces until 1985 and was used in various African conflicts, sometimes captured and repurposed.<newline><newline>In Chad, the AR-10 was much appreciated by members of the French Foreign Legion. As one police instructor in the Congo stated, ""It was a good combat weapon that never failed me; a bit too long (but not as bad as the FAL or M14) for house-to-house work or really heavy brush, but great for 400-800 meters, in the flats - and really nice on the body, after wandering around 12-14 hours looking for bad guys.""<newline><newline>Over its production life, the original AR-10 was built in relatively small numbers, with fewer than 10,000 rifles assembled.However, the AR-10 would become the progenitor for a wide range of firearms.<newline><style MMOptionEntry>Made in Portugal <image Mod/HXzCpFa/Icons/Flags/Portugal.png 1600>}",,3,,,,"{DefaultComponent = AR10_sideblock, SlotType = Mountside}","{CanBeEmpty = true, SlotType = Mountfront}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Muzzles}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Silencers}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762NATO,TwoHanded,20,33,"{Silentium_Hush, Silentium_Hush_1, Silentium_Whisper, Silentium_Whisper_1, NoiseX_Muffler, NoiseX_MufflerPro, NoiseX_SoundGuard, NoiseX_SoundGuardPro, NoiseX_Mirage, NoiseX_MiragePro}","{Modifiable = false, SlotType = Barrel, DefaultComponent = AR10_barrel_com}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}",{SlotType = Rail_Mount},"{DefaultComponent = AR10_muzzle_def, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = AR10_mag_def, SlotType = Magazine}","{DefaultComponent = AR10_stock_def, SlotType = Stock}","{CanBeEmpty = true, SlotType = Side2}","{CanBeEmpty = true, SlotType = Side3}",{},5699,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,,2,AR10bl,1440,10,22,10,Firearm - Assault,AR10commando_black,Mod/KKh3Yhf/Images/AR10carbineblack_icon.png,AssaultRifle,80,,1,"{468379572851, AR10 Carbine}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{547638672592, AR10 Carbines}",5,true,"{397430043934, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs}","{507660612705, <style PerkststsBold ><scale 700>The AR-10 is a 7.62×51mm NATO battle rifle designed by Eugene Stoner in the late 1950s<newline><newline>When first introduced in 1956, the AR-10 used an innovative combination forged alloy parts resulting in a small arm significantly easier to control in automatic fire and over 0.45 kg lighter than other infantry rifles of the day.<newline><newline>During 1960 U.S. Army tests and in Portuguese service, the AR-10 was praised for its accuracy, hitting 25 mm groups at 100 meters with standard ammo. Despite limited production, countries like Guatemala, Burma, Italy, Cuba, Sudan, and Portugal issued it to their troops. The AR-10 remained in service with Sudanese Special Forces until 1985 and was used in various African conflicts, sometimes captured and repurposed.<newline><newline>In Chad, the AR-10 was much appreciated by members of the French Foreign Legion. As one police instructor in the Congo stated, ""It was a good combat weapon that never failed me; a bit too long (but not as bad as the FAL or M14) for house-to-house work or really heavy brush, but great for 400-800 meters, in the flats - and really nice on the body, after wandering around 12-14 hours looking for bad guys.""<newline><newline>Over its production life, the original AR-10 was built in relatively small numbers, with fewer than 10,000 rifles assembled.However, the AR-10 would become the progenitor for a wide range of firearms.<newline><style MMOptionEntry>Made in Portugal <image Mod/HXzCpFa/Icons/Flags/Portugal.png 1600>}",,3,,,,"{DefaultComponent = AR10_sideblock, SlotType = Mountside}","{CanBeEmpty = true, SlotType = Mountfront}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Muzzles}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Silencers}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762NATO,TwoHanded,20,32,"{Silentium_Hush, Silentium_Hush_1, Silentium_Whisper, Silentium_Whisper_1, NoiseX_Muffler, NoiseX_MufflerPro, NoiseX_SoundGuard, NoiseX_SoundGuardPro, NoiseX_Mirage, NoiseX_MiragePro}","{Modifiable = false, SlotType = Barrel, DefaultComponent = AR10_barrel_com}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}",{SlotType = Rail_Mount},"{DefaultComponent = AR10_muzzle_def, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = AR10_mag_def, SlotType = Magazine}","{DefaultComponent = AR10_stock_def, SlotType = Stock}","{CanBeEmpty = true, SlotType = Side2}","{CanBeEmpty = true, SlotType = Side3}",{},5699,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,85,2,AR10w,1440,10,21,25,Firearm - Assault,AR10commando_worn,Mod/KKh3Yhf/Images/AR10carbineworn_icon.png,AssaultRifle,75,,1,"{689675787064, AR10 Carbine}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{381152830909, AR10 Carbines}",4,,"{945689024533, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs}","{180672867464, <style PerkststsBold ><scale 700>The AR-10 is a 7.62×51mm NATO battle rifle designed by Eugene Stoner in the late 1950s<newline><newline>When first introduced in 1956, the AR-10 used an innovative combination forged alloy parts resulting in a small arm significantly easier to control in automatic fire and over 0.45 kg lighter than other infantry rifles of the day.<newline><newline>During 1960 U.S. Army tests and in Portuguese service, the AR-10 was praised for its accuracy, hitting 25 mm groups at 100 meters with standard ammo. Despite limited production, countries like Guatemala, Burma, Italy, Cuba, Sudan, and Portugal issued it to their troops. The AR-10 remained in service with Sudanese Special Forces until 1985 and was used in various African conflicts, sometimes captured and repurposed.<newline><newline>In Chad, the AR-10 was much appreciated by members of the French Foreign Legion. As one police instructor in the Congo stated, ""It was a good combat weapon that never failed me; a bit too long (but not as bad as the FAL or M14) for house-to-house work or really heavy brush, but great for 400-800 meters, in the flats - and really nice on the body, after wandering around 12-14 hours looking for bad guys.""<newline><newline>Over its production life, the original AR-10 was built in relatively small numbers, with fewer than 10,000 rifles assembled.However, the AR-10 would become the progenitor for a wide range of firearms.<newline><style MMOptionEntry>Made in Portugal <image Mod/HXzCpFa/Icons/Flags/Portugal.png 1600>}",,2,,,,"{DefaultComponent = AR10_sideblock, SlotType = Mountside}","{CanBeEmpty = true, SlotType = Mountfront}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Muzzles}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Silencers}",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762NATO,TwoHanded,20,33,"{Silentium_Hush, Silentium_Hush_1, Silentium_Whisper, Silentium_Whisper_1, NoiseX_Muffler, NoiseX_MufflerPro, NoiseX_SoundGuard, NoiseX_SoundGuardPro, NoiseX_Mirage, NoiseX_MiragePro}","{DefaultComponent = AR10_barrel_def, SlotType = Barrel}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}",{SlotType = Rail_Mount},"{DefaultComponent = AR10_muzzle_def, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = AR10_mag_def, SlotType = Magazine}","{DefaultComponent = AR10_stock_def, SlotType = Stock}","{CanBeEmpty = true, SlotType = Side2}","{CanBeEmpty = true, SlotType = Side3}",{},5699,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,,2,AR10,1440,10,28,20,Firearm - Assault,AR10std,Mod/KKh3Yhf/Images/AR10std_icon.png,AssaultRifle,80,,1,"{203611954291, AR10}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{878179133270, AR10s}",6,true,"{443966801796, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs}","{998311058251, <style PerkststsBold ><scale 700>The AR-10 is a 7.62×51mm NATO battle rifle designed by Eugene Stoner in the late 1950s<newline><newline>When first introduced in 1956, the AR-10 used an innovative combination forged alloy parts resulting in a small arm significantly easier to control in automatic fire and over 0.45 kg lighter than other infantry rifles of the day.<newline><newline>During 1960 U.S. Army tests and in Portuguese service, the AR-10 was praised for its accuracy, hitting 25 mm groups at 100 meters with standard ammo. Despite limited production, countries like Guatemala, Burma, Italy, Cuba, Sudan, and Portugal issued it to their troops. The AR-10 remained in service with Sudanese Special Forces until 1985 and was used in various African conflicts, sometimes captured and repurposed.<newline><newline>In Chad, the AR-10 was much appreciated by members of the French Foreign Legion. As one police instructor in the Congo stated, ""It was a good combat weapon that never failed me; a bit too long (but not as bad as the FAL or M14) for house-to-house work or really heavy brush, but great for 400-800 meters, in the flats - and really nice on the body, after wandering around 12-14 hours looking for bad guys.""<newline><newline>Over its production life, the original AR-10 was built in relatively small numbers, with fewer than 10,000 rifles assembled.However, the AR-10 would become the progenitor for a wide range of firearms.<newline><style MMOptionEntry>Made in USA <image UI/Icons/Flags/f_usa.dds 1600>}",,2,,,,"{DefaultComponent = AR10_sideblock, SlotType = Mountside}","{CanBeEmpty = true, SlotType = Mountfront}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Muzzles}","{CanBeEmpty = true, SlotType = ToC_Aftermarket_Silencers}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR-15,556,TwoHanded,30,17,"{Compensator, ImprovisedSuppressor, Suppressor, MuzzleBooster}","{DefaultComponent = DefaultIronsight_AR15, SlotType = Scope}","{DefaultComponent = MagNormal, SlotType = Magazine}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = StockHeavy_AR_BurstOnly, SlotType = Stock}","{CanBeEmpty = true, SlotType = Under}","{CanBeEmpty = true, SlotType = Side}","{CanBeEmpty = true, SlotType = Muzzle, DefaultComponent = Compensator}",,,{},4500,3000,"{BurstFire, SingleShot, CancelShot}",5000,tier 3 light,,2,Weapon_AR15,1440,10,24,,Firearm - Assault,AR15,UI/Icons/Weapons/AR15,AssaultRifle,80,AR-15s,1,,,,AssaultRifles,Marksmanship,,Shoulder,,30,,,4,true,,,,2,"<bullet_point> High Crit chance
<bullet_point> Low attack costs
<bullet_point> Highly modifiable
<bullet_point> No Auto firing mode with standard Stock",Created to ensure the highest constitutional rights of self-defense and the possibility to bear a weapon that's easy as hell to convert to a fully-automatic one because a law-abiding citizen always needs one.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUG,556,TwoHanded,30,19,"{Flashlight, FlashlightDot, LaserDot}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = AUGCompensator_01, SlotType = Muzzle}","{DefaultComponent = VerticalGrip, SlotType = Under}","{CanBeEmpty = true, SlotType = Grenadelauncher}","{DefaultComponent = MagNormal, SlotType = Magazine}","{Modifiable = false, SlotType = Mount, CanBeEmpty = true}","{DefaultComponent = AUGScope_Default, SlotType = Scope}","{CanBeEmpty = true, SlotType = Side}",,{},6600,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",5000,tier 4 light,,2,Weapon_Steyr,1440,10,30,40,Firearm - Assault,AUG,UI/Icons/Weapons/AUG,AssaultRifle,85,AUGs,1,,,,AssaultRifles,Marksmanship,,Shoulder,,,,,6,true,,,,3,"<bullet_point> Longer range
<bullet_point> Increased bonus from Aiming
<bullet_point> Low attack costs",A bullpup with heavy use of polymer and one of the first to feature integrated optics. Embodying the concept of switching from heavy main battle rifles to assault rifles with the lighter 5.56 NATO cartridge.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762NATO,TwoHanded,20,29,"{G11_Rail_6, G11_Rail_7, G11_Rail_9, G11_Rail_10, G11_Rail_11, G11_Rail_12, G11_Rail_13, G11_Rail_14, G11_Rail_15}","{DefaultComponent = BM59_barrel_def, SlotType = Barrel}","{Modifiable = false, SlotType = Stock, DefaultComponent = BM59MK1_stock}","{DefaultComponent = BM59_mag_def, SlotType = Magazine}","{DefaultComponent = BM59_bipod_fld, SlotType = Bipod}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Side}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = BM59_grndl_fld, SlotType = Mountfront}","{CanBeEmpty = true, SlotType = Rail_Mount}",{},3599,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,,2,BM59,1440,10,30,40,Firearm - Assault,BM59MK1,Mod/KKh3Yhf/Images/BM59MK1_icon.png,AssaultRifle,80,,1,"{338427936264, BM59 MK I}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{688398480404, BM59 MK Is}",5,true,"{544887680616, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming}","{998712327848, <style PerkststsBold ><scale 900>The BM59 is an automatic battle rifle developed in Italy in 1959. It is based on the M1 Garand rifle, chambered in 7.62×51mm NATO, modified to use a detachable magazine, and capable of selective fire.<newline><newline>The BM59 was adopted in 1959 and served with Italian, Argentinian, Indonesian, and Moroccan armies. In the early 1980s, semi-automatic versions were imported to the United States and sold to private collectors. The earliest BM59s were manufactured from U.S.-manufactured M1 parts, including re-chambered barrels.<newline><newline>Beginning in 1990, the BM59 was replaced in Italian service by the Beretta AR70/90 assault rifles, although some may be in service in the Italian Navy.<newline><newline><style MMOptionEntry>Made in Italy<image Mod/HXzCpFa/Icons/Flags/Italy.png 1600>}",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762NATO,TwoHanded,20,30,"{G11_Rail_6, G11_Rail_7, G11_Rail_9, G11_Rail_10, G11_Rail_11, G11_Rail_12, G11_Rail_13, G11_Rail_14, G11_Rail_15}","{DefaultComponent = BM59_barrel_def, SlotType = Barrel}","{Modifiable = false, SlotType = Stock, DefaultComponent = BM59MK2_stock}","{DefaultComponent = BM59_mag_def, SlotType = Magazine}","{DefaultComponent = BM59_bipod_fld, SlotType = Bipod}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Side}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = BM59_grndl_fld, SlotType = Mountfront}","{CanBeEmpty = true, SlotType = Rail_Mount}",{},3799,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,,2,BM59,1440,10,31,40,Firearm - Assault,BM59MK2,Mod/KKh3Yhf/Images/BM59MK2_icon.png,AssaultRifle,80,,1,"{557255014324, BM59 MK II}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{621033761077, BM59 MK IIs}",5,true,"{237500795831, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming}","{819921140276, <style PerkststsBold ><scale 900>The BM59 is an automatic battle rifle developed in Italy in 1959. It is based on the M1 Garand rifle, chambered in 7.62×51mm NATO, modified to use a detachable magazine, and capable of selective fire.<newline><newline>The BM59 was adopted in 1959 and served with Italian, Argentinian, Indonesian, and Moroccan armies. In the early 1980s, semi-automatic versions were imported to the United States and sold to private collectors. The earliest BM59s were manufactured from U.S.-manufactured M1 parts, including re-chambered barrels.<newline><newline>Beginning in 1990, the BM59 was replaced in Italian service by the Beretta AR70/90 assault rifles, although some may be in service in the Italian Navy.<newline><newline><style MMOptionEntry>Made in Italy<image Mod/HXzCpFa/Icons/Flags/Italy.png 1600>}",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762NATO,TwoHanded,20,31,"{G11_Rail_6, G11_Rail_7, G11_Rail_9, G11_Rail_10, G11_Rail_11, G11_Rail_12, G11_Rail_13, G11_Rail_14, G11_Rail_15}","{DefaultComponent = BM59_barrel_def, SlotType = Barrel}","{DefaultComponent = BM59MK3_stock, SlotType = Stock}","{DefaultComponent = BM59_mag_def, SlotType = Magazine}","{DefaultComponent = BM59_bipod_fld, SlotType = Bipod}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Side}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = BM59_grndl_fld, SlotType = Mountfront}","{CanBeEmpty = true, SlotType = Rail_Mount}",{},4999,3000,"{BurstFire, AutoFire, SingleShot, CancelShot}",6000,,,2,BM59,1440,10,32,30,Firearm - Assault,BM59MK3,Mod/KKh3Yhf/Images/BM59MK3_icon.png,AssaultRifle,80,,1,"{430700811899, BM59 MK III}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,,,"{777154034510, BM59 MK IIIs}",5,true,"{946223477483, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Optional folding Stock}","{488202483520, <style PerkststsBold ><scale 900>The BM59 is an automatic battle rifle developed in Italy in 1959. It is based on the M1 Garand rifle, chambered in 7.62×51mm NATO, modified to use a detachable magazine, and capable of selective fire.<newline><newline>The BM59 was adopted in 1959 and served with Italian, Argentinian, Indonesian, and Moroccan armies. In the early 1980s, semi-automatic versions were imported to the United States and sold to private collectors. The earliest BM59s were manufactured from U.S.-manufactured M1 parts, including re-chambered barrels.<newline><newline>Beginning in 1990, the BM59 was replaced in Italian service by the Beretta AR70/90 assault rifles, although some may be in service in the Italian Navy.<newline><newline><style MMOptionEntry>Made in Italy<image Mod/HXzCpFa/Icons/Flags/Italy.png 1600>}",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762NATO,TwoHanded,20,22,"{EM2_stock_hvy_1, EM2_stock_def_1, EM2_stock_erg_1}","{DefaultComponent = EM2_barrel_def_1, SlotType = Barrel}","{DefaultComponent = EM2_ironsight_1, SlotType = Scope}","{Modifiable = false, SlotType = Mount, CanBeEmpty = true}","{CanBeEmpty = true, SlotType = Rail_Mount}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = EM2_mag_def_1, SlotType = Magazine}","{DefaultComponent = EM2_stock_def_1, SlotType = Stock}",,,{},24499,3000,"{BurstFire, MGBurstFire, AutoFire, SingleShot, CancelShot}",4000,,60,2,EM2JF,1818,10,30,5,Firearm - Assault,EM2JF_1,Mod/KKh3Yhf/Images/EM2_icon.png,AssaultRifle,85,,1,"{214959416025, EM-2}",KKh3Yhf,,AssaultRifles,Marksmanship,,Shoulder,,20,,"{564269353366, EM-2s}",8,true,"{468776651430, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Longer range
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs}","{843466931483, <style PerkststsBold ><scale 900>The EM-2, also known as Rifle, No.9, Mk.1 or Janson rifle, is a British assault rifle. It was briefly adopted by British forces in 1951, but the decision was overturned very shortly thereafter by Winston Churchill's incoming government in an effort to secure NATO standardisation of small arms and ammunition.<newline><newline>The gun was designed to fire one of the first purpose-designed entirely new intermediate cartridges, designed to a 1945 requirement as a result of combat experience and German advances in weapons design during World War II. The round, the .280 British, was designed to replace the .303 round, which dated to the late 19th century. The EM-2 was intended to replace the Lee-Enfield bolt-action rifles and various submachineguns<newline><newline>With uncommon flapper locking and a gas piston above the barrel, EM-2 is similar to Gewehr 43 in its mechanics, although it used a long stroke instead of a short stroke. It was adopted as the British Army's new rifle on 25 April 1951 as the Rifle, Automatic, Calibre .280, Number 9, the designation by which it had been known in the War Office since the American weapons tests of 1950, but only about 60 where ever produced<newline><newline><style MMOptionEntry>Made in England <image UI/Icons/Flags/f_england.dds 1600>}",1,3,,,,,,,,,G36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMAS,556,TwoHanded,25,16,{MagNormal},"{CanBeEmpty = true, SlotType = Under}","{CanBeEmpty = true, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Side}","{CanBeEmpty = true, SlotType = Scope}","{DefaultComponent = Compensator, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Magazine, Modifiable = false, DefaultComponent = MagNormal}",,,,{},2500,4000,"{BurstFire, AutoFire, SingleShot, CancelShot}",5000,tier 1 light,,2,Weapon_FAMAS,1440,10,24,,Firearm - Assault,FAMAS,UI/Icons/Weapons/FAMAS,AssaultRifle,70,FAMAS's,1,,,,AssaultRifles,Marksmanship,,Shoulder,10,,,,4,true,,,,,"<bullet_point> Low damage
<bullet_point> Increased bonus from Aiming
<bullet_point> Low attack costs
<bullet_point> Increased Reload cost
<bullet_point> Less noisy",Bullpup design with utility and ergonomics in mind. The magazines were designed to be single-use and disposable. But no design survives contact with reality - soldiers started reusing them and running into all sorts of problems. A durable mag was later introduced. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
